id,name,price,brand,sell,rating,volume
120188373,Бомбер,351000,O'STIN,56,4.5,360
158745115,Тритожное платье-сарфан со сборкой на бретелях,59200,O'STIN,73,4.7,30
159657581,Футболка поло с коротким рукавом базовая,84000,O'STIN,39,4.7,64
178949252,Брюки прямые вязаные демисезонные,248200,O'STIN,33,4.7,52
162505839,Футболка базовая с вырезом,39700,O'STIN,38,4.7,63
171278529,Футболка женская с принтом,64600,O'STIN,46,4.8,50
151562123,Куртка-бомбер демисезонная с воротником-гольф,197400,O'STIN,56,4.7,220
171278522,Брюки классические с карманами летние,133600,O'STIN,52,4.5,30
11737204,Брюки,126900,O'STIN,49,4.5,176
19455964,Юбка,87200,O'STIN,51,4.7,42
159657585,Шорты женские на резинке летние трикотажные,75400,O'STIN,46,4.8,36
154066739,Шорты летние с эластичным поясом на резинке и шнурке,73800,O'STIN,69,4.6,76
153775434,Футболка женская оверсайз с принтом и длинным рукавом,48400,O'STIN,71,4.8,19
163540652,Футболка женская оверсайз с надписью,45500,O'STIN,43,4.6,26
178949242,Леггинсы с поясом на резинке,65300,O'STIN,34,5,15
178315297,Шапка шлем вязаная демисезонная для девочек,73500,O'STIN,34,4.8,26
178245546,Брюки трикотажные демисезонные однотонные,163500,O'STIN,34,4.3,21
158745109,Шорты трикотажные с накладными карманами,64300,O'STIN,70,4.8,39
175634064,Шапка,53800,O'STIN,46,5,15
76122629,Куртка,323300,O'STIN,53,4.7,111
76487615,Куртка,277100,O'STIN,53,4.7,100
162505865,Футболка женская оверсайз с принтом со стразами,72100,O'STIN,48,4.6,50
175634071,Панама,80700,O'STIN,46,4.1,32
178315280,Шапка трикотажная демисезонная с помпоном,53800,O'STIN,46,5,29
175634069,Шапка демисезонная вязаная с отворотом,43000,O'STIN,46,4.8,17
154691473,Шорты мужские джинсовые в стиле карго,108200,O'STIN,70,4.7,112
70428810,Брюки,177800,O'STIN,49,4.7,68
76117433,Куртка,150000,O'STIN,39,4.6,49
73474144,Блузка,136000,O'STIN,47,4.7,32
76879384,Комбинезон,83700,O'STIN,47,4.8,12
153824420,Юбка-шорты джинсовая летняя миди с разрезом на пуговицах,74800,O'STIN,72,4.8,51
165433261,Топ майка в рубчик с вырезом на груди,52300,O'STIN,47,4.7,11
176601990,Носки в рубчик 2 пары,31400,O'STIN,37,5,4
154066751,Рубашка летняя с длинным рукавом из хлопка и льна,94600,O'STIN,68,4.7,51
145775601,Платье летнее трикотажное в рубчик со сборкой,69400,O'STIN,68,4.5,22
181368885,Пуховик,818000,O'STIN,34,5,264
161370451,Футболка мужская оверсайз базовая без рисунка,62800,O'STIN,47,4.6,30
84392703,Бордшорты мужские летние купальные трусы,56700,O'STIN,68,4.7,52
165433278,Футболка женская свободная оверсайз с принтом арбузы,55300,O'STIN,44,4.8,23
159657575,Рубашка футболка поло с принтом короткий рукав,116900,O'STIN,38,4.9,40
145603142,Брюки джоггеры классические спортивные хлопок,142000,O'STIN,45,4.7,80
78663853,Футболка,39900,O'STIN,50,4.7,12
78523287,Футболка,39900,O'STIN,50,4.8,19
7196035,Брюки,196200,O'STIN,34,4.8,71
156101365,Платье летнее с объемными рукавами и открытыми плечами,134700,O'STIN,61,4.9,39
103810422,Бомбер,277100,O'STIN,53,5,242
170715805,Брюки,133600,O'STIN,52,4.9,44
153824360,Шорты летние трикотажные с отворотами,106600,O'STIN,51,4.7,37
171767214,Брюки укороченные демисезонные хлопковые,160000,O'STIN,38,4.6,33
164431463,Брюки джоггеры летние хлопковые,139200,O'STIN,48,4.8,43
160634310,Блузка летняя с рукавами кимоно,109200,O'STIN,45,4.7,36
36496050,Толстовка,92300,O'STIN,53,4.9,83
76942355,Комбинезон,172400,O'STIN,50,4.4,40
113401973,Брюки-бэгги с манжетами,129300,O'STIN,53,4.6,47
165433241,Шорты,71000,O'STIN,49,4.8,45
178949223,Джинсы утеплённые классические на молнии,269900,O'STIN,34,4,30
154876841,Джинсы летние свободные укороченные mom fit,104100,O'STIN,68,4.5,44
153824417,Шорты мужские regular fit 5 карманов,76900,O'STIN,69,4.8,62
157318557,Брюки классические с карманами летние,137900,O'STIN,50,4.5,30
76476018,Бомбер,267900,O'STIN,55,4.5,243
147519577,Куртка бомбер мужская демисезонная,205100,O'STIN,68,4.9,158
165407920,Платье комбинация с открытой спиной на бретельках,113900,O'STIN,43,4.9,45
163540646,Шорты женские джинсовые летние с карманами,139200,O'STIN,48,4.8,24
72991319,Жакет,323300,O'STIN,46,4.5,41
148016898,Брюки,187000,O'STIN,37,4.7,98
153951857,"Платье сарафан в горошек со сборкой в стиле ""крестьянка""",124400,O'STIN,62,4.7,33
75571160,Платье,118000,O'STIN,54,4.2,51
116144373,Брюки,106200,O'STIN,53,4.6,36
19454335,Шорты,100000,O'STIN,49,4.4,48
153014472,Трикотажные спортивные шорты с накладным карманом,94800,O'STIN,56,4.7,54
79894053,Рубашка,90200,O'STIN,46,4.4,25
153971515,Сандалии,73100,O'STIN,61,4.6,72
14914749,Юбка,60300,O'STIN,62,4.6,62
160711406,Футболка оверсайз с принтом женская,53000,O'STIN,46,4.8,27
161370448,Футболка женская с принтом и стразами,51500,O'STIN,48,4.7,44
160711471,Футболка женская оверсайз с принтом,49200,O'STIN,50,4.7,19
67547770,Платье,56900,O'STIN,43,4.6,5
163497468,Платье миди летнее женское короткое в горошек,122000,O'STIN,53,4.5,42
154876888,Платье летнее легкое хлопковое с вырезом на спине,112200,O'STIN,58,4.6,44
154939815,Лиф верх от купальника пляжный на лето,69300,O'STIN,59,4.5,40
152752653,Футболка с завязками на талии и квадратным вырезом,46100,O'STIN,69,4.8,25
160634321,Платье летнее черное в горошек вечернее,101500,O'STIN,49,4.7,44
78660081,Парка,219400,O'STIN,56,4.6,61
178326992,Носки,27900,O'STIN,30,5,8
153824390,Джинсы брюки штаны прямые летние,132000,O'STIN,49,4.6,50
163540609,Платье-рубашка вечернее с ярусами,185600,O'STIN,48,4.7,70
153775487,Футболка укороченная с принтом,35900,O'STIN,64,4.7,14
147452305,Лонгслив женский укороченный с вырезом с длинными рукавами,64600,O'STIN,56,4.6,14
178326993,Носки,27900,O'STIN,30,5,2
157042406,Шорты,96900,O'STIN,46,4.4,22
102294072,Пальто,369500,O'STIN,53,4.5,302
165433323,Футболка женская оверсайз с принтом белая,55300,O'STIN,44,4.6,23
145775467,Куртка женская весна трёхцветная Воротник-стойка,185100,O'STIN,71,4.1,216
113280428,Джемпер,83100,O'STIN,53,4.7,36
163540672,Платье сарафан летнее женское пляжное в пол,133000,O'STIN,44,4.7,53
160634314,Платье сарафан летний с принтом и разрезом пляжный,106200,O'STIN,46,4.6,34
100604599,Куртка,165100,O'STIN,74,4.5,202
163540654,Платье летнее короткое,167600,O'STIN,49,4.7,76
155388693,Укороченная футболка с завязками на талии,42000,O'STIN,67,4.7,40
109489936,Вязаный джемпер в клетку виши,138500,O'STIN,53,4.5,54
172718541,Водолазка для девочек,64600,O'STIN,46,4.6,24
151562147,Брюки летние для женщин широкие,145400,O'STIN,46,4.6,38
11737607,Ветровка,221700,O'STIN,44,4.8,106
104299256,Шапка,83100,O'STIN,53,4.6,15
74622413,Шорты,132000,O'STIN,62,5,59
152950059,Брюки штаны мужские джоггеры трикотажные,118000,O'STIN,54,4.8,36
170108244,Шорты на резинке и завязках для мальчиков,35900,O'STIN,28,4.4,33
156101410,Платье сарафан летний с принтом и разрезом пляжный,64300,O'STIN,70,4.6,34
100642852,Джинсы,184700,O'STIN,53,4.3,77
175631203,Трусы-боксёры однотонные со средней посадкой,44000,O'STIN,37,4.9,8
158745106,Брюки палаццо летние из вискозы,104600,O'STIN,47,4.7,38
181368870,Лонгслив длинный с принтом,82700,O'STIN,33,5,44
111636816,Широкие свободные штаны из 100% хлопка с высокой посадкой,80400,O'STIN,57,4.5,30
171984630,Куртка,230900,O'STIN,53,5,115
151562148,Плащ серый с капюшоном на лето и осень,194000,O'STIN,67,4.7,46
163540621,Длинное трикотажное летнее платье,129200,O'STIN,43,4.8,27
154876881,Джинсы свободные прямые с защипами,113900,O'STIN,69,4.2,78
14914845,блузка,83100,O'STIN,53,4.5,136
153611765,Жакет женский оверсайз летний,170100,O'STIN,48,4.6,118
35664132,Брюки,134500,O'STIN,41,4.3,45
163497467,Платье миди летнее женское короткое в горошек,122000,O'STIN,53,4.5,42
170108175,Рубашка текстильная с длинными рукавом и накладным карманом,160000,O'STIN,38,4.5,66
109491317,Кардиган,138500,O'STIN,53,4.5,30
156101263,Юбка мини А-силуэт с застежкой на молнии сзади,64300,O'STIN,70,4.5,46
163497459,Платье летнее вечернее с принтом,177300,O'STIN,50,4.7,49
15909201,Джинсы,112000,O'STIN,59,4.3,49
76118886,Парка,236700,O'STIN,68,4.3,56
73475160,Джинсовые шорты с высокой талией и поясом на резинке,153000,O'STIN,45,4.6,81
70322811,Брюки,140400,O'STIN,63,4.5,25
162505830,Платье-рубашка из вискозы летнее с воротником,126900,O'STIN,49,4.7,40
12306967,Шорты,108300,O'STIN,50,4.3,48
160634297,Платье летнее черное в горошек вечернее,104600,O'STIN,47,4.7,44
156101292,Комбинезон женский летний короткий,92300,O'STIN,69,4.6,50
171540268,Блузка,91400,O'STIN,49,4.8,31
154876844,Футболка свободная поло с карманом,59200,O'STIN,73,4.1,52
14914747,Юбка,55400,O'STIN,69,4.5,91
160711644,Футболка топ укороченная с завязками,49200,O'STIN,50,4.8,27
171278526,Брюки,137900,O'STIN,50,4.9,44
72989472,Платье,116800,O'STIN,49,4.8,27
171278527,Брюки,142200,O'STIN,49,4.6,50
145603168,Футболка хлопок базовая однотонная,81900,O'STIN,45,4.7,12
145603319,Футболка оверсайз однотонная с принтом,84600,O'STIN,61,4.7,21
178949191,Джемпер,294400,O'STIN,34,4.3,79
165407914,Платье комбинация с открытой спиной на бретельках,104600,O'STIN,47,4.9,45
105671854,Куртка,415700,O'STIN,53,4.1,375
158760132,Панама летняя пляжная двухсторонняя,44100,O'STIN,68,4.7,53
180286679,Удлиненная утепленная куртка,818000,O'STIN,34,4.3,287
178315276,Шапка демисезонная трикотажная с отворотом,53800,O'STIN,46,5,14
130905127,Куртка,230900,O'STIN,53,4.4,118
151562185,Карго-джоггеры летние легкие с карманами,260300,O'STIN,31,4.8,53
142925225,Анорак толстовка женская оверсайз с воротником,100900,O'STIN,56,4.4,51
155388694,Укороченная футболка с завязками на талии,42000,O'STIN,67,4.7,40
71440565,Платье летнее вечернее,147800,O'STIN,63,4.6,27
100642858,Джинсы,212400,O'STIN,53,4.4,53
176605009,Шарф клетчатый демисезонный,68100,O'STIN,47,5,24
170124235,Трусы,70000,O'STIN,46,4.8,15
178949258,Кожаная миди-юбка с ремнем,248200,O'STIN,33,4.3,62
102294068,Куртка,277100,O'STIN,53,4.7,183
156101417,Майка женская укороченная на одно плечо с разрезом,32800,O'STIN,61,4.7,27
173498625,Утепленная кепка ушанка с патчем,80700,O'STIN,46,4.5,92
145775583,Платье мини из вискозы с воланами и принтом,116800,O'STIN,64,4.7,27
180286650,Куртка,744900,O'STIN,33,5,287
156101299,Платье вечернее летнее пляжное с открытой спиной,149100,O'STIN,60,4.7,50
180286713,Пуховик,818000,O'STIN,34,4.2,242
65123362,Куртка,230900,O'STIN,53,4.4,228
159657580,Футболка поло с коротким рукавом базовая,84000,O'STIN,39,4.7,64
102294084,Пальто,369500,O'STIN,53,4.6,308
149731314,Брюки,126700,O'STIN,53,4.8,49
180156933,Пуховик,654400,O'STIN,34,4.5,242
178949205,Вязаные брюки с разрезами,229000,O'STIN,34,4.8,30
158745120,Шорты,105900,O'STIN,60,4.9,49
165433306,Шорты,71000,O'STIN,49,4.8,45
73383783,Шорты,84400,O'STIN,53,4.8,35
167303172,Ремень,37700,O'STIN,37,4.3,10
67529339,Бомбер,398800,O'STIN,43,4.6,338
67545571,Бомбер,361200,O'STIN,47,4.8,405
165407922,Платье комбинация с открытой спиной на бретельках,110800,O'STIN,44,4.9,45
160634308,Плавки,57700,O'STIN,61,4.9,20
163540628,Платье сарафан летнее женское пляжное в пол,125600,O'STIN,47,4.7,53
76487607,Куртка,318700,O'STIN,46,4.9,158
109489919,Брюки,138500,O'STIN,53,4.5,45
165433270,Футболка женская в полоску хлопковая,66400,O'STIN,44,4.7,23
163540662,Платье сарафан летнее женское пляжное в пол,133000,O'STIN,44,4.7,53
171278528,Брюки классические с карманами летние,137900,O'STIN,50,4.5,30
19403454,Брюки,128900,O'STIN,48,4.6,17
34020422,Брюки,123900,O'STIN,46,4.4,43
159657583,Шорты женские на резинке летние трикотажные,75400,O'STIN,46,4.8,36
153824362,Мини юбка с широким поясом и заниженной посадкой,72800,O'STIN,66,4.6,59
76121104,Футболка,67800,O'STIN,51,4,29
63982201,Футболка,39200,O'STIN,43,4.6,24
76487680,Куртка,272500,O'STIN,54,4.6,522
153951842,Платье летнее вечернее из сатина с узлом и принтом,122800,O'STIN,67,4.3,63
160711407,Брюки,148700,O'STIN,46,4.7,55
147452299,Свободные брюки из поливискозы в стиле палаццо,94600,O'STIN,68,4.7,35
160711526,Футболка женская с принтом и стразами,51500,O'STIN,48,4.7,44
180286663,Куртка,744900,O'STIN,33,4.6,287
175634013,Шапка,43000,O'STIN,46,5,20
155388699,Футболка женская с принтом в полоску короткий рукав,79600,O'STIN,46,4.8,47
11089515,Пальто,170800,O'STIN,43,4.4,507
143505187,Зауженные мужские джинсы,110800,O'STIN,75,4.2,58
81706788,Плотная базовая футболка с принтом и коротким рукавом,59900,O'STIN,40,4.5,24
162505849,Футболка женская с принтом,59000,O'STIN,50,4.8,50
76124361,Бомбер,277100,O'STIN,53,4.6,154
84393405,Шорты женские джинсовые летние с подворотами,76000,O'STIN,70,4.7,35
180286703,Джемпер крупной вязки с воротником-стойкой,294400,O'STIN,34,5,64
180156932,Джемпер,190300,O'STIN,33,5,51
145603218,Брюки женские трикотажные свободные палаццо,115100,O'STIN,47,4.6,76
180286669,Удлиненный пуховик с капюшоном,744900,O'STIN,33,5,300
171278520,Шорты летние трикотажные с отворотами,101500,O'STIN,49,4.7,37
178315313,Шапка,53800,O'STIN,46,3.7,29
156101409,Платье сарафан летний с принтом и разрезом пляжный,60900,O'STIN,72,4.6,34
153824380,Джинсы брюки штаны прямые летние,132000,O'STIN,49,4.6,50
153824433,Шорты женские летние хлопковые,94100,O'STIN,47,4.8,57
163540627,Платье-рубашка вечернее с ярусами,185600,O'STIN,48,4.7,70
113401049,Летние шорты джинсовые свободные с карманами длинные,107700,O'STIN,61,4.7,65
76120329,Футболка,78600,O'STIN,43,4.6,26
165433313,Футболка женская оверсайз с принтом белая,55300,O'STIN,44,4.6,23
158745069,Брюки палаццо широкие с ремнем,119900,O'STIN,68,4.5,120
145449455,Брюки джоггеры классические спортивные,114300,O'STIN,57,4.7,41
168282185,Сумка кросс боди на молнии,83900,O'STIN,47,4.8,38
178315321,Шапка - шлем демисезонная трикотажная для мальчика,73500,O'STIN,34,4.8,25
178326997,Носки,17400,O'STIN,30,4.6,2
173498622,Шапка,43000,O'STIN,46,4.3,11
156101287,Комбинезон женский летний короткий,90000,O'STIN,69,4.6,50
171767368,Толстовка однотонная с капюшоном на завязках трикотажная,150800,O'STIN,46,4.3,83
78662018,Куртка,180100,O'STIN,59,4.4,128
165433310,Футболка женская оверсайз с принтом,55300,O'STIN,44,4.7,21
163497444,Платье летнее вечернее с вырезами по бокам,175500,O'STIN,41,4.8,55
76122525,Ветровка,247800,O'STIN,46,4.4,74
113280412,Худи оверсайз с капюшоном,150400,O'STIN,34,4.7,57
11952458,Брюки,132700,O'STIN,46,4.3,140
160634316,Платье женское летнее вечернее сарафан одежда повседневное,130000,O'STIN,49,4.6,76
39419267,Джемпер,129300,O'STIN,53,4.3,49
145775556,Шорты мужские трикотажные спортивные,71900,O'STIN,57,4.5,39
154939779,"Верх от купальника, лиф-топ на широких лямках с пряжкой",69300,O'STIN,59,4.7,56
116673788,Куртка,207800,O'STIN,65,4.4,182
81879254,Шорты,132000,O'STIN,49,4.7,37
169765434,Брюки чиносы демисезонные на молнии и пуговицах,184700,O'STIN,38,5,29
163497456,Брюки палаццо летние из вискозы,101500,O'STIN,49,4.7,38
160837706,Ремень,27300,O'STIN,65,4.9,8
121031555,Куртка,323300,O'STIN,53,4.3,198
100679934,Рубашка,224400,O'STIN,37,4.8,102
170108356,Рубашка трикотажная на пуговицах с отложным воротником,160000,O'STIN,38,4.7,81
172190289,Стёганая сумка на плечо,136400,O'STIN,47,4.9,73
165433295,Футболка женская оверсайз с принтом,60900,O'STIN,49,4.9,14
110875460,Плавки,49700,O'STIN,70,4.5,32
35657148,Полупальто,411100,O'STIN,31,4.3,167
171278543,Брюки,137900,O'STIN,50,4.6,50
81884411,Футболка,59900,O'STIN,40,4.6,12
155388719,Футболка,54900,O'STIN,67,4.6,16
180286685,Толстовка,229000,O'STIN,34,5,53
178326980,Носки,17400,O'STIN,30,4.9,4
168282177,Сумка кроссбоди чёрная,83900,O'STIN,47,5,24
153014478,Шорты мужские джинсовые с необработанным краем,86300,O'STIN,60,4.3,65
145775586,Шорты триктожаные женские в клетку,84600,O'STIN,61,4.5,29
175634068,Шапка,43000,O'STIN,46,4,6
170108327,Джемпер демисезонный с отложным воротником,184700,O'STIN,38,4.9,80
153824418,Широкие летние брюки-карго из хлопка,112200,O'STIN,58,4.5,53
178949202,Лонгслив,57800,O'STIN,33,4.6,15
65123119,Пальто,211800,O'STIN,75,4.6,129
156101258,Шорты женские джинсовые свободные с высокой посадкой,78900,O'STIN,70,4.7,56
171540258,Джинсы,203200,O'STIN,49,4.1,83
149731284,Брюки мужские классические прямые,94600,O'STIN,68,4.3,96
26847446,Платье,146500,O'STIN,47,4.6,101
156101312,Шорты трикотажные летние на резинке и молнии,64300,O'STIN,70,4.4,38
165433287,Футболка женская оверсайз с принтом белая,52300,O'STIN,47,4.6,23
156101279,Шорты мужские джинсовые базовые прямые,104000,O'STIN,59,4.7,53
171278531,Брюки,134000,O'STIN,48,4.7,48
181368875,Пальто,818000,O'STIN,34,4.4,264
170108341,Базовое худи оверсайз,129300,O'STIN,46,4,87
168264311,Брюки зауженные на молнии,184700,O'STIN,38,5,61
171540252,Платье,78700,O'STIN,50,4.8,24
152942044,Топ женский кроп топик черный летний вечерний,51000,O'STIN,69,4.6,17
160711436,Футболка оверсайз с принтом женская,50700,O'STIN,49,4.8,27
171540247,Платье,78700,O'STIN,50,4.8,23
158745145,Платье летнее повседневное красное с поясом,137100,O'STIN,49,4.7,35
100664224,Джемпер,92300,O'STIN,53,4.2,53
14914806,Брюки,83100,O'STIN,53,4.4,48
159703356,Укороченная футболка-топ халтер в полоску,25300,O'STIN,61,4.5,12
102294090,Куртка,323300,O'STIN,53,4.9,287
145775576,Платье летнее мини короткое в клетку,74800,O'STIN,72,4,31
120188370,Куртка,323300,O'STIN,53,4.3,360
181350021,Пуховик,744900,O'STIN,33,5,300
178949194,Рубашка текстильная в клетку на пуговицах,229000,O'STIN,34,4.8,58
153014506,Шорты летние с эластичным поясом на резинке и шнурке,84900,O'STIN,64,4.6,76
103810438,Куртка,323300,O'STIN,53,4.4,279
162505809,Футболка женская оверсайз с принтом в полоску,66400,O'STIN,44,4.7,49
186952091,Тапочки,65300,O'STIN,34,5,42
76487620,Куртка,230900,O'STIN,53,4.4,182
154876863,Брюки,166200,O'STIN,63,4.4,74
110876713,Лиф для купальника,125600,O'STIN,45,4.8,53
76120328,Футболка,78600,O'STIN,43,4.6,26
165433256,Футболка женская оверсайз с принтом белая,50700,O'STIN,49,4.6,23
109489952,Брюки,138500,O'STIN,53,4.4,30
160634324,Платье летнее черное в горошек вечернее,104600,O'STIN,47,4.7,44
145603200,Худи с капюшоном унисекс парные,93500,O'STIN,65,4.3,59
154939775,"Верх от купальника, лиф-топ на широких лямках с пряжкой",69300,O'STIN,59,4.7,56
145603111,Женская полосатая футболка с надписью и принтом,49800,O'STIN,58,4.8,11
72990866,Шорты,129300,O'STIN,53,4.5,47
152950042,Брюки,124600,O'STIN,58,4.6,50
158745133,Топ летний кружевной на завязках,53600,O'STIN,68,4.3,14
14914814,Брюки,83100,O'STIN,53,4.6,45
110718673,Майка женская под пиджак хлопок,33000,O'STIN,58,4.6,20
153516498,Жакет женский оверсайз летний,180300,O'STIN,45,4.6,118
120188379,Куртка,198600,O'STIN,66,4.8,360
165433279,Футболка женская оверсайз с принтом белая,55300,O'STIN,44,4.6,23
113401932,Брюки,138500,O'STIN,53,4.3,48
161385716,Юбка женская летняя миди,101500,O'STIN,49,4.6,66
72192320,Блузка,93800,O'STIN,53,4.3,28
145775598,Платье летнее трикотажное в рубчик со сборкой,84600,O'STIN,61,4.5,26
169089788,Брюки джоггеры на резинке демисезонные,172400,O'STIN,38,4.8,63
163497462,Платье сарафан летний с вышивкой,209300,O'STIN,47,4.7,55
178326970,Носки,20900,O'STIN,30,4.9,5
175634010,Шапка,43000,O'STIN,46,4.3,17
116673777,Куртка женская стеганая дутая оверсайз,351000,O'STIN,56,4.7,124
163540632,Платье женское с квадратным вырезом и разрезом,177800,O'STIN,49,4.3,70
73384202,Платье,93800,O'STIN,53,4.7,25
170124243,Трусы боксеры в полоску,44000,O'STIN,37,4.7,11
178975763,Шапка с отворотом,53800,O'STIN,46,4,21
153951846,Платье сарафан на лето нарядное,93900,O'STIN,71,4.4,72
164310811,Карго-джоггеры летние легкие с карманами,183200,O'STIN,47,4.8,53
170108685,Рубашка трикотажная с длинным рукавом на пуговицах,140000,O'STIN,46,4.4,81
73474058,Сарафан,148100,O'STIN,57,4.1,52
180286621,Куртка,654400,O'STIN,34,4.3,287
154691471,Шорты мужские oджинсовые skater,93900,O'STIN,71,4.6,42
178781159,Куртка,669800,O'STIN,33,4.3,230
154876851,Брюки летние comfort fit с эластичным поясом,85400,O'STIN,71,4,68
178949249,Джинсы,269900,O'STIN,34,4.8,53
144625385,Куртка,237100,O'STIN,56,4.3,192
116672321,Куртка,351000,O'STIN,56,4.2,209
176601991,Носки,31400,O'STIN,37,5,8
153951820,Рубашка с коротким рукавом из хлопка Oxford,100800,O'STIN,46,4.7,80
165433266,Футболка женская оверсайз с принтом белая,55300,O'STIN,44,4.6,23
144625376,Куртка,300200,O'STIN,59,4.2,228
178327004,Носки,17400,O'STIN,30,5,11
152950069,Брюки трикотажные женские летние палаццо из сатина,84600,O'STIN,61,4.4,50
180286656,Куртка утепленная водоустойчивая длинная,294400,O'STIN,34,4.7,140
145603279,Худи оверсайз с принтом модель унисекс,110100,O'STIN,59,4.2,60
171278533,Шорты летние трикотажные с отворотами,101500,O'STIN,49,4.7,37
149731273,Куртка-бомбер демисезонная с отложным воротником-стойкой,203200,O'STIN,66,4.2,79
76120395,Футболка,64600,O'STIN,46,4.4,17
163497477,Платье миди летнее женское короткое в горошек,122000,O'STIN,53,4.5,42
154876893,Блузка,115100,O'STIN,47,4.7,34
73473754,Платье,173100,O'STIN,42,4.6,40
78660083,Парка,227100,O'STIN,54,4.6,61
159657572,Платье сарафан вечернее на выпускной атласное сатиновое,138000,O'STIN,46,4,32
170108279,Рубашка текстильная с отложным воротником на пуговицах,155100,O'STIN,44,4.7,48
164431458,Платье-футболка в полоску,116800,O'STIN,49,4.7,45
153977945,Плавки,64000,O'STIN,59,4.7,36
159657574,Футболка поло с коротким рукавом базовая,80700,O'STIN,42,4.7,64
180286648,Удлиненная утепленная куртка,818000,O'STIN,34,4.7,264
175631198,Трусы-транки с принтом однотонные,44000,O'STIN,37,4.7,11
81879253,Шорты,132000,O'STIN,49,4.7,37
180286665,Толстовка свободная с капюшоном,163500,O'STIN,34,5,30
181368891,Куртка,981600,O'STIN,34,0,353
63873402,Брюки палаццо широкие на резинке,133600,O'STIN,56,4.7,51
156101305,Платье-сарафан летний на широких лямках со сборкой на груди,117000,O'STIN,70,4.6,32
176605014,Шарф вязаный демисезонный,83900,O'STIN,47,5,37
76943003,Брюки,187200,O'STIN,50,4.6,33
14914795,Водолазка женская с горлом базовая стильная,73800,O'STIN,53,4.4,51
75572514,Шорты,118500,O'STIN,40,4.5,34
67515289,Ветровка,417800,O'STIN,48,4.5,123
170139782,Широкий ремень без пряжки чёрный,37700,O'STIN,37,4.8,9
143491100,Свитшот однотонный оверсайз унисекс,83100,O'STIN,65,4.4,59
138764286,Платье,142200,O'STIN,56,4.1,54
153014535,Шорты из мягкого трикотажа френч терри,69200,O'STIN,61,4.5,34
156101298,Платье вечернее летнее пляжное с открытой спиной,146200,O'STIN,61,4.7,50
73473469,Сарафан,256300,O'STIN,43,4.5,53
153824447,Брюки штаны карго летние широкие клеш,157000,O'STIN,47,4.6,93
81885337,Футболка,90000,O'STIN,39,4.3,20
156101232,Блузка женская льняная на запах летняя,110800,O'STIN,53,4.7,58
172718529,Водолазка для девочек,64600,O'STIN,46,4.6,12
178326979,Носки,17400,O'STIN,30,4.9,6
145603157,Футболка хлопок базовая однотонная,81900,O'STIN,45,4.7,12
153951847,Платье сарафан на лето нарядное,104100,O'STIN,68,4.4,72
26015868,Шорты,125000,O'STIN,55,4.4,37
55907168,"Укороченный вязаный кардиган на пуговицах, v-образный вырез",135400,O'STIN,38,4.4,55
175634011,Шапка демисезонная с отворотом,43000,O'STIN,46,5,13
178975719,Шапка с добавлением ангорской шерсти,82700,O'STIN,33,4.8,23
73383782,Шорты,90000,O'STIN,49,4.8,35
178326990,Носки,20900,O'STIN,30,5,4
39646384,Платье,136600,O'STIN,45,4.6,70
175634022,Шапка,43000,O'STIN,46,4.7,12
160634313,Футболка,32800,O'STIN,45,4.5,29
154876915,Джинсы,129300,O'STIN,53,3.8,101
170124254,"Короткие мужские носки с вышивкой, комплект 3 пары",31400,O'STIN,37,3,5
178949189,Джемпер вязаный трикотажный демисезонный,294400,O'STIN,34,4.3,75
18881383,Комбинезон,97200,O'STIN,39,4.6,58
171540266,Джинсы,161600,O'STIN,46,4.6,68
167275696,Футболка в спортивном стиле свободная для девочек,43000,O'STIN,38,5,16
76947712,Платье,144400,O'STIN,48,4.7,20
180286686,Удлиненная утепленная куртка из плотной ткани,818000,O'STIN,34,5,331
180286652,Джемпер,215100,O'STIN,33,5,52
181368874,Утепленное длинное пальто с поясом,818000,O'STIN,34,4.4,287
172572152,Жакет демисезонный на молнии с капюшоном,221600,O'STIN,38,4.4,171
145775469,Утепленная стеганая куртка с капюшоном,190100,O'STIN,70,4.3,173
173498628,Повязка на голову с шерстью,44000,O'STIN,37,5,6
176604999,Шарф в клетку,52400,O'STIN,47,5,9
76117324,Куртка,159300,O'STIN,46,4.5,63
62211692,Жакет,150800,O'STIN,62,4.1,107
76119228,Джемпер,132000,O'STIN,49,4,43
154691582,Рубашка,110800,O'STIN,72,4.7,50
75572515,Шорты,109200,O'STIN,45,4.5,34
76880108,Шорты,96900,O'STIN,46,4.6,17
19404416,Джемпер,92300,O'STIN,53,4,47
153014516,Шорты бермуды с карманами,75000,O'STIN,69,4.6,58
89015692,Боди,72100,O'STIN,48,4.8,11
19454329,Шорты,70000,O'STIN,46,4.6,16
26815725,Шорты,63700,O'STIN,46,3.9,16
160849867,Кеды,58100,O'STIN,67,4.4,91
175634027,Шапка,43000,O'STIN,46,4.9,11
145603263,"Футболка с принтом, модная, свободная",49800,O'STIN,58,4.8,31
178949184,Пуховик стёганый с капюшоном на молнии,818000,O'STIN,34,4,272
180286688,Куртка,818000,O'STIN,34,5,397
87370132,Блузка,118000,O'STIN,54,4.7,14
175634065,Шапка без отворота с принтом,43000,O'STIN,46,4,10
186952100,Тапочки,65300,O'STIN,34,5,18
44180858,Утеплённые джинсы с потёртостями,138500,O'STIN,53,4.6,53
178949278,Толстовка,229000,O'STIN,34,4.7,48
181350014,Пуховик,818000,O'STIN,34,4.2,198
180286631,Длинная утепленная стеганая куртка,818000,O'STIN,34,4.5,397
